updateCount,lastprice,volume,bidsize,bid,ask,asksize
36885,27.04,464335,2134,27.03,27.04,437
36886,27.04,464335,2134,27.03,27.04,437
36887,27.04,464335,2134,27.03,27.04,442
36888,27.04,464335,2134,27.03,27.04,444
36889,27.04,464335,2134,27.03,27.04,444
36890,27.04,464335,2134,27.03,27.04,444
36891,27.04,464335,2134,27.03,27.04,444
36892,27.04,464335,2134,27.03,27.04,445
36893,27.04,464335,2137,27.03,27.04,445
36894,27.04,464335,2137,27.03,27.04,445
36895,27.04,464335,2137,27.03,27.04,445
36896,27.04,464335,2138,27.03,27.04,445
36897,27.04,464335,2138,27.03,27.04,445
36898,27.04,464335,2138,27.03,27.04,445
36899,27.04,464335,2138,27.03,27.04,445
36900,27.04,464335,2138,27.03,27.04,445
36901,27.04,464335,2138,27.03,27.04,445
36902,27.04,464335,2138,27.03,27.04,445
36903,27.04,464335,2138,27.03,27.04,444
36904,27.04,464335,2138,27.03,27.04,444
36905,27.04,464335,2138,27.03,27.04,444
36906,27.04,464335,2138,27.03,27.04,444
36907,27.04,464335,2138,27.03,27.04,415
36908,27.04,464335,2138,27.03,27.04,414
36909,27.04,464336,2149,27.03,27.04,414
36910,27.04,464336,2149,27.03,27.04,414
36911,27.04,464336,2184,27.03,27.04,414
36912,27.04,464336,2184,27.03,27.04,414
36913,27.04,464336,2184,27.03,27.04,414
36914,27.03,464337,2183,27.03,27.04,414
36915,27.04,464339,2183,27.03,27.04,412
36916,27.04,464339,2183,27.03,27.04,412
36917,27.04,464339,2183,27.03,27.04,413
36918,27.04,464339,2183,27.03,27.04,413
36919,27.04,464339,2183,27.03,27.04,417
36920,27.04,464339,2183,27.03,27.04,417
36921,27.04,464339,2182,27.03,27.04,417
36922,27.04,464339,2182,27.03,27.04,417
36923,27.04,464339,2184,27.03,27.04,417
36924,27.04,464339,2184,27.03,27.04,417
36925,27.04,464389,2184,27.03,27.04,364
36926,27.04,464389,2187,27.03,27.04,364
36927,27.04,464389,2187,27.03,27.04,364
36928,27.04,464394,2187,27.03,27.04,359
36929,27.04,464394,2187,27.03,27.04,359
36930,27.04,464394,2187,27.03,27.04,359
36931,27.04,464394,2197,27.03,27.04,359
36932,27.04,464394,2197,27.03,27.04,359
36933,27.04,464404,2197,27.03,27.04,349
36934,27.04,464404,2197,27.03,27.04,355
36935,27.04,464405,2197,27.03,27.04,354
36936,27.04,464405,2197,27.03,27.04,354
36937,27.04,464423,2197,27.03,27.04,336
36938,27.04,464423,2197,27.03,27.04,337
36939,27.04,464423,2197,27.03,27.04,337
36940,27.04,464473,2197,27.03,27.04,287
36941,27.04,464479,2197,27.03,27.04,275
36942,27.03,464486,2190,27.03,27.04,275
36943,27.04,464492,2190,27.03,27.04,269
36944,27.04,464493,2190,27.03,27.04,268
36945,27.04,464493,2190,27.03,27.04,268
36946,27.04,464493,2190,27.03,27.04,268
36947,27.04,464516,2190,27.03,27.04,245
36948,27.04,464518,2190,27.03,27.04,243
36949,27.04,464519,2190,27.03,27.04,243
36950,27.04,464519,2190,27.03,27.04,243
36951,27.04,464519,2190,27.03,27.04,243
36952,27.04,464519,2190,27.03,27.04,243
36953,27.04,464519,2190,27.03,27.04,243
36954,27.03,464520,2189,27.03,27.04,243
36955,27.04,464521,2189,27.03,27.04,242
36956,27.04,464521,2189,27.03,27.04,242
36957,27.04,464521,2190,27.03,27.04,242
36958,27.04,464521,2193,27.03,27.04,242
36959,27.04,464521,2193,27.03,27.04,242
36960,27.04,464521,2193,27.03,27.04,243
36961,27.04,464521,2193,27.03,27.04,243
36962,27.04,464521,2193,27.03,27.04,243
36963,27.04,464521,2193,27.03,27.04,243
36964,27.04,464521,2193,27.03,27.04,243
36965,27.04,464521,2193,27.03,27.04,243
36966,27.04,464521,2193,27.03,27.04,245
36967,27.04,464521,2193,27.03,27.04,245
36968,27.04,464521,2193,27.03,27.04,246
36969,27.04,464521,2193,27.03,27.04,248
36970,27.04,464571,2193,27.03,27.04,210
36971,27.04,464571,2193,27.03,27.04,210
36972,27.04,464571,2173,27.03,27.04,210
36973,27.04,464571,2173,27.03,27.04,210
36974,27.04,464572,2173,27.03,27.04,209
36975,27.03,464578,2173,27.03,27.04,207
36976,27.03,464578,2173,27.03,27.04,207
36977,27.03,464578,2174,27.03,27.04,207
36978,27.03,464578,2174,27.03,27.04,207
36979,27.03,464578,2178,27.03,27.04,206
36980,27.04,464579,2178,27.03,27.04,205
36981,27.04,464579,2178,27.03,27.04,205
36982,27.04,464579,2177,27.03,27.04,206
36983,27.04,464579,2183,27.03,27.04,206
36984,27.04,464580,2183,27.03,27.04,205
36985,27.04,464580,2183,27.03,27.04,205
36986,27.04,464580,2183,27.03,27.04,206
36987,27.04,464581,2183,27.03,27.04,205
36988,27.04,464582,2183,27.03,27.04,204
36989,27.04,464582,2183,27.03,27.04,204
36990,27.04,464583,2183,27.03,27.04,203
36991,27.04,464584,2183,27.03,27.04,202
36992,27.04,464584,2183,27.03,27.04,202
36993,27.04,464585,2183,27.03,27.04,201
36994,27.04,464585,2183,27.03,27.04,201
36995,27.04,464585,2183,27.03,27.04,202
36996,27.04,464585,2183,27.03,27.04,204
36997,27.04,464585,2183,27.03,27.04,204
36998,27.04,464585,2183,27.03,27.04,208
36999,27.04,464585,2183,27.03,27.04,208
37000,27.04,464585,2183,27.03,27.04,208
37001,27.04,464585,2188,27.03,27.04,208
37002,27.04,464585,2188,27.03,27.04,208
37003,27.04,464585,2188,27.03,27.04,208
37004,27.04,464585,2189,27.03,27.04,208
37005,27.04,464585,2189,27.03,27.04,208
37006,27.04,464585,2189,27.03,27.04,208
37007,27.04,464586,2189,27.03,27.04,207
37008,27.04,464586,2189,27.03,27.04,207
37009,27.04,464586,2189,27.03,27.04,207
37010,27.04,464586,2189,27.03,27.04,207
37011,27.04,464586,2189,27.03,27.04,211
37012,27.04,464586,2189,27.03,27.04,211
37013,27.04,464586,2189,27.03,27.04,211
37014,27.04,464586,2189,27.03,27.04,211
37015,27.03,464593,2188,27.03,27.04,205
37016,27.03,464593,2188,27.03,27.04,205
37017,27.03,464593,2187,27.03,27.04,205
37018,27.03,464593,2187,27.03,27.04,205
37019,27.03,464593,2187,27.03,27.04,205
37020,27.03,464593,2187,27.03,27.04,206
37021,27.03,464593,2187,27.03,27.04,206
37022,27.03,464593,2197,27.03,27.04,206
37023,27.04,464594,2197,27.03,27.04,205
37024,27.04,464594,2197,27.03,27.04,205
37025,27.04,464594,2197,27.03,27.04,205
37026,27.04,464594,2197,27.03,27.04,280
37027,27.04,464594,2197,27.03,27.04,280
37028,27.04,464594,2197,27.03,27.04,280
37029,27.04,464874,73,27.04,27.05,1786
37030,27.04,464874,73,27.04,27.05,1786
37031,27.04,464878,70,27.04,27.05,2037
37032,27.04,464887,69,27.04,27.05,2037
37033,27.04,464887,69,27.04,27.05,2037
37034,27.04,464887,70,27.04,27.05,1846
37035,27.04,464887,71,27.04,27.05,1846
37036,27.03,465387,786,27.03,27.04,102
37037,27.03,465387,771,27.03,27.04,106
37038,27.04,465397,775,27.03,27.04,97
37039,27.04,465397,775,27.03,27.04,97
37040,27.04,465397,775,27.03,27.04,97
37041,27.04,465397,775,27.03,27.04,106
37042,27.04,465397,775,27.03,27.04,106
37043,27.04,465397,775,27.03,27.04,106
37044,27.04,465398,775,27.03,27.04,105
37045,27.04,465398,775,27.03,27.04,105
37046,27.04,465399,775,27.03,27.04,105
37047,27.04,465399,775,27.03,27.04,105
37048,27.04,465399,775,27.03,27.04,105
37049,27.04,465399,775,27.03,27.04,105
37050,27.04,465399,775,27.03,27.04,105
37051,27.04,465399,774,27.03,27.04,105
37052,27.04,465409,774,27.03,27.04,97
37053,27.04,465409,774,27.03,27.04,97
37054,27.04,465409,774,27.03,27.04,97
37055,27.04,465410,774,27.03,27.04,96
37056,27.04,465411,774,27.03,27.04,95
37057,27.04,465411,774,27.03,27.04,95
37058,27.04,465411,774,27.03,27.04,95
37059,27.04,465416,774,27.03,27.04,91
37060,27.04,465417,774,27.03,27.04,90
37061,27.04,465417,774,27.03,27.04,90
37062,27.04,465417,774,27.03,27.04,100
37063,27.04,465417,774,27.03,27.04,100
37064,27.04,465417,774,27.03,27.04,100
37065,27.04,465417,787,27.03,27.04,100
37066,27.04,465417,787,27.03,27.04,100
37067,27.04,465417,787,27.03,27.04,100
37068,27.04,465417,787,27.03,27.04,100
37069,27.04,465447,887,27.03,27.04,30
37070,27.04,465477,2,27.04,27.05,1907
37071,27.04,465477,3,27.04,27.05,2006
37072,27.04,465477,43,27.04,27.05,1904
37073,27.04,465479,159,27.04,27.05,2004
37074,27.04,465481,160,27.04,27.05,2004
37075,27.04,465481,192,27.04,27.05,2004
37076,27.04,465481,192,27.04,27.05,2004
37077,27.04,465481,192,27.04,27.05,2004
37078,27.04,465481,193,27.04,27.05,1996
37079,27.04,465481,193,27.04,27.05,1996
37080,27.04,465481,274,27.04,27.05,1983
37081,27.04,465482,274,27.04,27.05,1983
37082,27.05,465483,283,27.04,27.05,1982
37083,27.05,465483,283,27.04,27.05,1982
37084,27.04,465484,288,27.04,27.05,2052
37085,27.04,465484,288,27.04,27.05,2052
37086,27.04,465484,295,27.04,27.05,2052
37087,27.04,465485,306,27.04,27.05,2052
37088,27.04,465485,306,27.04,27.05,2052
37089,27.04,465485,306,27.04,27.05,2051
37090,27.04,465485,306,27.04,27.05,2051
37091,27.04,465485,306,27.04,27.05,2051
37092,27.05,465486,306,27.04,27.05,2050
37093,27.04,465489,311,27.04,27.05,2050
37094,27.04,465489,311,27.04,27.05,2050
37095,27.04,465489,311,27.04,27.05,2050
37096,27.04,465489,311,27.04,27.05,2050
37097,27.04,465489,314,27.04,27.05,2050
37098,27.04,465489,314,27.04,27.05,2050
37099,27.04,465489,318,27.04,27.05,2050
37100,27.04,465489,318,27.04,27.05,2050
37101,27.04,465489,318,27.04,27.05,2050
37102,27.04,465489,328,27.04,27.05,2027
37103,27.04,465489,328,27.04,27.05,2028
37104,27.04,465489,328,27.04,27.05,2028
37105,27.04,465489,328,27.04,27.05,2028
37106,27.04,465489,328,27.04,27.05,2030
37107,27.04,465489,328,27.04,27.05,2030
37108,27.04,465489,328,27.04,27.05,2030
37109,27.05,465490,328,27.04,27.05,2029
37110,27.05,465490,328,27.04,27.05,2029
37111,27.04,465492,332,27.04,27.05,2030
37112,27.04,465496,330,27.04,27.05,2031
37113,27.04,465496,330,27.04,27.05,2031
37114,27.04,465496,331,27.04,27.05,2031
37115,27.04,465496,331,27.04,27.05,2031
37116,27.04,465496,331,27.04,27.05,2031
37117,27.04,465496,331,27.04,27.05,2031
37118,27.04,465496,331,27.04,27.05,2031
37119,27.04,465496,341,27.04,27.05,2032
37120,27.04,465496,341,27.04,27.05,2032
37121,27.04,465496,343,27.04,27.05,2032
37122,27.04,465496,343,27.04,27.05,2033
37123,27.04,465496,343,27.04,27.05,2033
37124,27.05,465497,343,27.04,27.05,2033
37125,27.04,465498,342,27.04,27.05,2033
37126,27.04,465498,342,27.04,27.05,2033
37127,27.04,465498,342,27.04,27.05,2033
37128,27.04,465498,342,27.04,27.05,2033
37129,27.04,465498,342,27.04,27.05,2040
37130,27.04,465498,342,27.04,27.05,2040
37131,27.04,465498,342,27.04,27.05,2040
37132,27.05,465501,343,27.04,27.05,2036
37133,27.05,465501,343,27.04,27.05,2036
37134,27.05,465501,343,27.04,27.05,2036
37135,27.05,465501,343,27.04,27.05,2036
37136,27.04,465502,342,27.04,27.05,2036
37137,27.04,465502,342,27.04,27.05,2036
37138,27.04,465502,342,27.04,27.05,2036
37139,27.04,465502,343,27.04,27.05,2036
37140,27.04,465502,844,27.04,27.05,2036
37141,27.04,465502,844,27.04,27.05,2036
37142,27.04,465502,847,27.04,27.05,2036
37143,27.04,465503,846,27.04,27.05,1981
37144,27.04,465503,846,27.04,27.05,1981
37145,27.04,465503,926,27.04,27.05,1981
37146,27.04,465504,925,27.04,27.05,1981
37147,27.04,465506,923,27.04,27.05,1981
37148,27.04,465506,923,27.04,27.05,1981
37149,27.04,465506,923,27.04,27.05,2035
37150,27.04,465506,923,27.04,27.05,2035
37151,27.04,465506,923,27.04,27.05,2035
37152,27.04,465506,923,27.04,27.05,2035
37153,27.04,465506,923,27.04,27.05,2035
37154,27.04,465506,923,27.04,27.05,2035
37155,27.04,465506,923,27.04,27.05,2035
37156,27.04,465506,969,27.04,27.05,2000
37157,27.04,465506,934,27.04,27.05,1901
37158,27.04,465507,933,27.04,27.05,1901
37159,27.04,465507,933,27.04,27.05,1901
37160,27.04,465507,933,27.04,27.05,1901
37161,27.04,465507,933,27.04,27.05,1901
37162,27.04,465507,933,27.04,27.05,1902
37163,27.04,465507,933,27.04,27.05,1902
37164,27.04,465507,939,27.04,27.05,1902
37165,27.04,465507,939,27.04,27.05,1902
37166,27.04,465507,939,27.04,27.05,1902
37167,27.04,465508,938,27.04,27.05,1902
37168,27.04,465508,938,27.04,27.05,1902
37169,27.04,465508,1438,27.04,27.05,1902
37170,27.04,465508,1441,27.04,27.05,1902
37171,27.04,465508,1441,27.04,27.05,1902
37172,27.04,465508,2442,27.04,27.05,1703
37173,27.04,465508,2443,27.04,27.05,1698
37174,27.04,465508,2443,27.04,27.05,1698
37175,27.04,465508,2443,27.04,27.05,1698
37176,27.04,465508,2445,27.04,27.05,1694
37177,27.04,465508,2445,27.04,27.05,1694
37178,27.04,465508,2945,27.04,27.05,1694
37179,27.04,465508,2945,27.04,27.05,1694
37180,27.04,465508,2945,27.04,27.05,1704
37181,27.04,465513,2940,27.04,27.05,1704
37182,27.05,465530,2940,27.04,27.05,1687
37183,27.05,465530,2940,27.04,27.05,1687
37184,27.04,465611,2860,27.04,27.05,1686
37185,27.04,465611,2860,27.04,27.05,1686
37186,27.04,465611,2859,27.04,27.05,1686
37187,27.05,465613,2858,27.04,27.05,1597
37188,27.04,465614,2857,27.04,27.05,1557
37189,27.04,465614,2857,27.04,27.05,1557
37190,27.04,465614,2892,27.04,27.05,1556
37191,27.04,465614,2892,27.04,27.05,1556
37192,27.04,465614,2857,27.04,27.05,1556
37193,27.05,465620,2857,27.04,27.05,1550
37194,27.05,465620,2857,27.04,27.05,1550
37195,27.05,465620,2860,27.04,27.05,1550
37196,27.05,465620,2860,27.04,27.05,1548
37197,27.05,465620,2860,27.04,27.05,1548
37198,27.05,465620,2860,27.04,27.05,1547
37199,27.05,465625,2860,27.04,27.05,1542
37200,27.04,465627,2858,27.04,27.05,1537
37201,27.04,465627,2858,27.04,27.05,1537
37202,27.05,465631,2854,27.04,27.05,1532
37203,27.05,465631,2854,27.04,27.05,1532
37204,27.05,465631,2854,27.04,27.05,1341
37205,27.05,465631,2854,27.04,27.05,1340
37206,27.05,465631,2854,27.04,27.05,1340
37207,27.05,465631,2859,27.04,27.05,1334
37208,27.05,465631,2859,27.04,27.05,1334
37209,27.05,465631,2859,27.04,27.05,1328
37210,27.05,465631,2895,27.04,27.05,1327
37211,27.05,465631,2895,27.04,27.05,1327
37212,27.05,465637,2895,27.04,27.05,1321
37213,27.04,465638,2894,27.04,27.05,1321
37214,27.04,465638,2894,27.04,27.05,1321
37215,27.04,465638,2895,27.04,27.05,1319
37216,27.04,465638,2895,27.04,27.05,1319
37217,27.05,465639,2860,27.04,27.05,1319
37218,27.05,465639,2860,27.04,27.05,1319
37219,27.05,465639,2860,27.04,27.05,1319
37220,27.05,465639,2860,27.04,27.05,1320
37221,27.05,465639,2860,27.04,27.05,1320
37222,27.05,465640,2860,27.04,27.05,1119
37223,27.05,465640,2860,27.04,27.05,1119
37224,27.05,465640,2860,27.04,27.05,1119
37225,27.05,465645,2860,27.04,27.05,1114
37226,27.05,465654,2860,27.04,27.05,1106
37227,27.05,465654,2860,27.04,27.05,1106
37228,27.05,465659,2860,27.04,27.05,1102
37229,27.05,465659,2860,27.04,27.05,1102
37230,27.05,465659,2860,27.04,27.05,1102
37231,27.05,465659,2860,27.04,27.05,1102
37232,27.05,465659,3360,27.04,27.05,1102
37233,27.05,465659,3361,27.04,27.05,1102
37234,27.05,465659,3361,27.04,27.05,1102
37235,27.05,465659,3361,27.04,27.05,1102
37236,27.05,465659,3361,27.04,27.05,1102
37237,27.05,465659,3361,27.04,27.05,1102
37238,27.05,465659,3361,27.04,27.05,1136
37239,27.05,465659,3361,27.04,27.05,1136
37240,27.05,465659,3361,27.04,27.05,1136
37241,27.05,465679,3363,27.04,27.05,1081
37242,27.05,465679,3363,27.04,27.05,1079
37243,27.05,465679,3363,27.04,27.05,1079
37244,27.05,465679,3378,27.04,27.05,1075
37245,27.05,465680,3382,27.04,27.05,1074
37246,27.05,465683,3431,27.04,27.05,1072
37247,27.05,465683,3431,27.04,27.05,1072
37248,27.05,465694,3431,27.04,27.05,1060
37249,27.05,465694,3431,27.04,27.05,1060
37250,27.05,465695,3531,27.04,27.05,1056
37251,27.05,465695,3525,27.04,27.05,1076
37252,27.05,465695,3525,27.04,27.05,1076
37253,27.05,465695,3525,27.04,27.05,1075
37254,27.05,465695,3525,27.04,27.05,1074
37255,27.05,465695,3525,27.04,27.05,1074
37256,27.05,465695,3525,27.04,27.05,1109
37257,27.05,465695,3525,27.04,27.05,1109
37258,27.05,465695,3525,27.04,27.05,1109
37259,27.05,465696,3525,27.04,27.05,1107
37260,27.05,465696,3525,27.04,27.05,1107
37261,27.05,465696,3525,27.04,27.05,1050
37262,27.05,465696,3525,27.04,27.05,1048
37263,27.05,465696,3525,27.04,27.05,1048
37264,27.05,465696,3525,27.04,27.05,1048
37265,27.05,465699,3525,27.04,27.05,1045
37266,27.04,465711,3515,27.04,27.05,1023
37267,27.04,465711,3515,27.04,27.05,1023
37268,27.05,465733,3515,27.04,27.05,995
37269,27.05,465733,3515,27.04,27.05,995
37270,27.05,465733,3516,27.04,27.05,930
37271,27.05,465733,3586,27.04,27.05,876
37272,27.05,465734,3586,27.04,27.05,875
37273,27.05,465734,3586,27.04,27.05,875
37274,27.05,465938,3586,27.04,27.05,670
37275,27.05,465974,3588,27.04,27.05,693
37276,27.05,465974,3588,27.04,27.05,693
37277,27.05,466008,3557,27.04,27.05,760
37278,27.05,466060,3557,27.04,27.05,708
37279,27.05,466060,3557,27.04,27.05,708
37280,27.05,466074,3557,27.04,27.05,693
37281,27.05,466326,3558,27.04,27.05,442
37282,27.05,466326,3558,27.04,27.05,444
37283,27.05,466697,3619,27.04,27.05,75
37284,27.05,466771,96,27.05,27.06,1662
37285,27.05,466771,97,27.05,27.06,1637
37286,27.05,466771,128,27.05,27.06,1897
37287,27.05,466771,128,27.05,27.06,1897
37288,27.05,466771,239,27.05,27.06,1898
37289,27.06,466871,247,27.05,27.06,1797
37290,27.06,466871,247,27.05,27.06,1797
37291,27.06,466871,518,27.05,27.06,1612
37292,27.06,466871,541,27.05,27.06,1612
37293,27.06,466984,542,27.05,27.06,1499
37294,27.06,466984,564,27.05,27.06,1500
37295,27.06,467012,559,27.05,27.06,1479
37296,27.05,467031,550,27.05,27.06,1479
37297,27.05,467031,550,27.05,27.06,1479
37298,27.05,467031,585,27.05,27.06,1279
37299,27.06,467035,585,27.05,27.06,1315
37300,27.06,467037,585,27.05,27.06,1313
37301,27.05,467061,565,27.05,27.06,1309
37302,27.05,467061,565,27.05,27.06,1309
37303,27.05,467061,565,27.05,27.06,1309
37304,27.05,467062,565,27.05,27.06,1309
37305,27.05,467062,565,27.05,27.06,1309
37306,27.05,467062,530,27.05,27.06,1309
37307,27.05,467062,470,27.05,27.06,1631
37308,27.05,467062,470,27.05,27.06,1631
37309,27.05,467062,470,27.05,27.06,1902
37310,27.05,467062,470,27.05,27.06,1904
37311,27.05,467062,470,27.05,27.06,1904
37312,27.06,467074,470,27.05,27.06,1892
37313,27.05,467075,469,27.05,27.06,1892
37314,27.05,467075,469,27.05,27.06,1892
37315,27.05,467075,370,27.05,27.06,1892
37316,27.05,467075,370,27.05,27.06,1972
37317,27.05,467075,370,27.05,27.06,1972
37318,27.05,467347,1099,27.05,27.06,1973
37319,27.06,467353,1101,27.05,27.06,1970
37320,27.06,467361,1100,27.05,27.06,1927
37321,27.06,467361,1120,27.05,27.06,1927
37322,27.05,467370,2119,27.05,27.06,1919
37323,27.05,467370,2119,27.05,27.06,1919
37324,27.05,467370,2122,27.05,27.06,1839
37325,27.05,467370,2122,27.05,27.06,1839
37326,27.05,467370,2122,27.05,27.06,1839
37327,27.06,467372,2122,27.05,27.06,1874
37328,27.06,467374,2128,27.05,27.06,1873
37329,27.06,467374,2128,27.05,27.06,1873
37330,27.06,467375,2128,27.05,27.06,1797
37331,27.06,467376,2628,27.05,27.06,1831
37332,27.06,467376,2628,27.05,27.06,1831
37333,27.06,467376,2640,27.05,27.06,1631
37334,27.05,467379,2637,27.05,27.06,1636
37335,27.06,467383,2637,27.05,27.06,1631
37336,27.06,467385,2637,27.05,27.06,1629
37337,27.06,467386,3137,27.05,27.06,1629
37338,27.06,467386,3137,27.05,27.06,1629
37339,27.06,467386,3138,27.05,27.06,1629
37340,27.05,467387,3137,27.05,27.06,1629
37341,27.05,467387,3137,27.05,27.06,1629
37342,27.05,467387,3140,27.05,27.06,1629
37343,27.06,467388,3350,27.05,27.06,1629
37344,27.06,467388,3350,27.05,27.06,1629
37345,27.06,467388,3350,27.05,27.06,1629
37346,27.06,467388,3351,27.05,27.06,1629
37347,27.05,467389,3350,27.05,27.06,1630
37348,27.06,467430,3350,27.05,27.06,1589
37349,27.06,467430,3350,27.05,27.06,1488
37350,27.06,467430,3350,27.05,27.06,1488
37351,27.06,467430,3352,27.05,27.06,1488
37352,27.06,467431,3352,27.05,27.06,1502
37353,27.06,467431,3352,27.05,27.06,1502
37354,27.06,467431,3852,27.05,27.06,1507
37355,27.06,467431,3852,27.05,27.06,1507
37356,27.06,467431,3853,27.05,27.06,1507
37357,27.06,467431,3853,27.05,27.06,1509
37358,27.06,467431,3853,27.05,27.06,1509
37359,27.06,467432,3853,27.05,27.06,1528
37360,27.06,467433,3854,27.05,27.06,1527
37361,27.06,467434,3854,27.05,27.06,1526
37362,27.06,467436,3854,27.05,27.06,1524
37363,27.06,467456,3854,27.05,27.06,1505
37364,27.06,467456,3854,27.05,27.06,1505
37365,27.06,467456,3854,27.05,27.06,1505
37366,27.06,467461,3856,27.05,27.06,1501
37367,27.06,467461,3853,27.05,27.06,1501
37368,27.06,467465,4357,27.05,27.06,1497
37369,27.06,467466,4359,27.05,27.06,1495
37370,27.06,467466,4359,27.05,27.06,1495
37371,27.06,467466,4359,27.05,27.06,1498
37372,27.06,467468,4358,27.05,27.06,1496
37373,27.06,467468,4358,27.05,27.06,1496
37374,27.06,467489,4358,27.05,27.06,1475
37375,27.06,467512,4455,27.05,27.06,1491
37376,27.06,467512,4455,27.05,27.06,1491
37377,27.06,467521,4455,27.05,27.06,1482
37378,27.06,467588,4435,27.05,27.06,1415
37379,27.06,467588,4435,27.05,27.06,1415
37380,27.06,467589,4435,27.05,27.06,1299
37381,27.06,467596,4455,27.05,27.06,1296
37382,27.06,467596,4455,27.05,27.06,1296
37383,27.06,467656,4454,27.05,27.06,1236
37384,27.06,467666,4534,27.05,27.06,1506
37385,27.06,467666,4534,27.05,27.06,1505
37386,27.06,467666,4534,27.05,27.06,1509
37387,27.06,467670,4535,27.05,27.06,1504
37388,27.06,467670,4535,27.05,27.06,1504
37389,27.06,467671,4535,27.05,27.06,1503
37390,27.06,467673,4535,27.05,27.06,1501
37391,27.06,467673,4535,27.05,27.06,1501
37392,27.06,467734,4535,27.05,27.06,1440
37393,27.06,467740,4535,27.05,27.06,1433
37394,27.06,467740,4535,27.05,27.06,1433
37395,27.06,467745,4535,27.05,27.06,1428
37396,27.06,467750,4535,27.05,27.06,1422
37397,27.06,467750,4535,27.05,27.06,1422
